"Município";"Poliomielite";"Poliomielite 4 anos";" Total"
"290050 ERICO CARDOSO";"125,93";"64,86";"90,62"
"290060 AIQUARA";"63,24";"11,25";"35,14"
"290070 ALAGOINHAS";"29,74";"21,09";"25,81"
"290080 ALCOBACA";"100,34";"40,05";"66,22"
"290090 ALMADINA";"92,11";"96,20";"94,19"
"290100 AMARGOSA";"110,17";"62,68";"83,98"
"290110 AMELIA RODRIGUES";"79,73";"23,04";"43,44"
"290115 AMERICA DOURADA";"82,40";"22,33";"48,59"
"290120 ANAGE";"85,92";"51,34";"65,75"
"290130 ANDARAI";"103,41";"40,23";"65,38"
"290135 ANDORINHA";"97,92";"20,28";"57,18"
"290140 ANGICAL";"104,65";"52,56";"75,71"
"290150 ANGUERA";"125,61";"46,41";"74,04"
"290160 ANTAS";"85,71";"37,50";"56,04"
"290170 ANTONIO CARDOSO";"81,02";"46,96";"61,64"
"290180 ANTONIO GONCALVES";"70,30";"30,00";"48,73"
"290190 APORA";"86,32";"35,83";"55,13"
"290195 APUAREMA";"100,00";"57,36";"74,18"
"290200 ARACATU";"105,56";"72,50";"87,29"
"290205 ARACAS";"107,89";"45,12";"71,12"
"290210 ARACI";"58,93";"24,59";"39,45"
"290220 ARAMARI";"72,27";"25,00";"44,88"
"290225 ARATACA";"59,32";"4,35";"24,31"
"290230 ARATUIPE";"91,85";"91,85";"91,85"
"290240 AURELINO LEAL";"68,12";"38,57";"53,24"
"290250 BAIANOPOLIS";"95,78";"38,43";"62,53"
"290260 BAIXA GRANDE";"95,52";"42,16";"62,23"
"290265 BANZAE";"66,50";"64,47";"65,48"
"290270 BARRA";"87,95";"73,90";"80,64"
"290280 BARRA DA ESTIVA";"125,36";"110,96";"118,70"
"290290 BARRA DO CHOCA";"80,04";"60,16";"69,46"
"290300 BARRA DO MENDES";"81,95";"72,46";"76,87"
"290310 BARRA DO ROCHA";"100,00";"33,02";"57,23"
"290320 BARREIRAS";"85,31";"73,21";"79,76"
"290323 BARRO ALTO";"109,71";"34,40";"65,41"
"290327 BARROCAS";"128,57";"98,85";"112,37"
"290330 BARRO PRETO";"72,28";"76,83";"74,32"
"290340 BELMONTE";"57,43";"8,16";"30,05"
"290350 BELO CAMPO";"112,33";"93,55";"101,98"
"290360 BIRITINGA";"103,78";"51,21";"73,67"
"290370 BOA NOVA";"86,01";"48,13";"64,98"
"290380 BOA VISTA DO TUPIM";"39,92";"18,87";"27,88"
"290390 BOM JESUS DA LAPA";"86,17";"64,94";"75,21"
"290395 BOM JESUS DA SERRA";"83,46";"61,14";"70,78"
"290400 BONINAL";"83,15";"38,60";"58,78"
"290405 BONITO";"68,32";"36,15";"51,25"
"290410 BOQUIRA";"99,61";"72,92";"84,41"
"290420 BOTUPORA";"168,03";"90,85";"123,78"
"290430 BREJOES";"73,10";"29,28";"48,35"
"290440 BREJOLANDIA";"121,43";"35,91";"63,02"
"290450 BROTAS DE MACAUBAS";"175,00";"113,94";"141,53"
"290460 BRUMADO";"89,52";"93,07";"91,32"
"290470 BUERAREMA";"59,83";"40,15";"49,29"
"290475 BURITIRAMA";"102,51";"75,27";"87,92"
"290480 CAATIBA";"111,11";"34,64";"56,57"
"290485 CABACEIRAS DO PARAGUACU";"73,60";"40,96";"54,47"
"290490 CACHOEIRA";"78,03";"39,10";"56,94"
"290500 CACULE";"104,10";"87,78";"95,34"
"290510 CAEM";"67,70";"41,67";"53,96"
"290515 CAETANOS";"98,23";"45,04";"61,97"
"290520 CAETITE";"68,06";"66,48";"67,27"
"290530 CAFARNAUM";"93,97";"67,55";"80,31"
"290540 CAIRU";"63,19";"20,07";"41,59"
"290550 CALDEIRAO GRANDE";"100,97";"67,46";"82,53"
"290560 CAMACAN";"98,12";"51,71";"69,73"
"290570 CAMACARI";"71,93";"59,79";"66,13"
"290580 CAMAMU";"69,55";"45,21";"57,34"
"290590 CAMPO ALEGRE DE LOURDES";"80,08";"53,37";"66,43"
"290600 CAMPO FORMOSO";"79,94";"58,90";"68,82"
"290610 CANAPOLIS";"92,00";"83,23";"87,54"
"290620 CANARANA";"86,36";"43,70";"62,83"
"290630 CANAVIEIRAS";"71,84";"54,65";"62,78"
"290640 CANDEAL";"93,64";"36,22";"62,87"
"290650 CANDEIAS";"66,80";"46,96";"56,01"
"290660 CANDIBA";"73,01";"62,12";"67,04"
"290670 CANDIDO SALES";"73,31";"54,50";"62,79"
"290680 CANSANCAO";"54,38";"22,96";"37,26"
"290682 CANUDOS";"82,76";"43,73";"60,91"
"290685 CAPELA DO ALTO ALEGRE";"79,44";"41,52";"56,12"
"290687 CAPIM GROSSO";"77,58";"71,28";"74,57"
"290689 CARAIBAS";"94,17";"70,39";"80,00"
"290690 CARAVELAS";"98,85";"23,84";"52,91"
"290700 CARDEAL DA SILVA";"39,53";"3,03";"19,05"
"290710 CARINHANHA";"93,36";"68,39";"79,34"
"290720 CASA NOVA";"59,25";"32,60";"44,87"
"290730 CASTRO ALVES";"44,92";"24,31";"34,00"
"290740 CATOLANDIA";"110,17";"148,00";"127,52"
"290750 CATU";"106,57";"63,93";"82,47"
"290755 CATURAMA";"112,66";"55,15";"76,28"
"290760 CENTRAL";"80,83";"39,46";"58,05"
"290770 CHORROCHO";"62,43";"24,63";"42,45"
"290780 CICERO DANTAS";"89,66";"61,85";"73,97"
"290790 CIPO";"88,55";"49,09";"69,58"
"290800 COARACI";"80,08";"55,59";"66,50"
"290810 COCOS";"72,99";"46,98";"59,08"
"290820 CONCEICAO DA FEIRA";"94,62";"20,66";"50,27"
"290830 CONCEICAO DO ALMEIDA";"112,42";"82,50";"94,15"
"290840 CONCEICAO DO COITE";"74,30";"46,88";"60,79"
"290850 CONCEICAO DO JACUIPE";"101,93";"54,41";"74,71"
"290860 CONDE";"62,98";"22,89";"40,02"
"290870 CONDEUBA";"107,26";"88,76";"96,34"
"290880 CONTENDAS DO SINCORA";"123,53";"46,38";"71,84"
"290890 CORACAO DE MARIA";"41,79";"26,23";"33,28"
"290900 CORDEIROS";"112,50";"56,14";"79,38"
"290910 CORIBE";"126,19";"65,12";"91,91"
"290920 CORONEL JOAO SA";"102,08";"49,65";"70,71"
"290930 CORRENTINA";"104,27";"84,40";"93,49"
"290940 COTEGIPE";"105,16";"52,28";"72,98"
"290950 CRAVOLANDIA";"47,37";"26,37";"35,93"
"290960 CRISOPOLIS";"50,19";"24,86";"35,84"
"290970 CRISTOPOLIS";"101,76";"77,67";"88,56"
"290980 CRUZ DAS ALMAS";"75,80";"60,05";"67,98"
"290990 CURACA";"105,64";"66,78";"85,73"
"291000 DARIO MEIRA";"75,74";"41,75";"57,07"
"291005 DIAS D\'AVILA";"73,28";"39,08";"55,87"
"291010 DOM BASILIO";"81,33";"60,57";"70,67"
"291020 DOM MACEDO COSTA";"84,48";"21,57";"55,05"
"291030 ELISIO MEDRADO";"91,14";"47,37";"65,28"
"291040 ENCRUZILHADA";"109,52";"42,82";"68,45"
"291050 ENTRE RIOS";"97,64";"48,20";"70,04"
"291060 ESPLANADA";"91,04";"26,05";"54,46"
"291070 EUCLIDES DA CUNHA";"86,13";"61,96";"73,18"
"291072 EUNAPOLIS";"90,32";"82,57";"86,55"
"291075 FATIMA";"82,20";"54,03";"66,29"
"291077 FEIRA DA MATA";"294,44";"108,60";"160,47"
"291080 FEIRA DE SANTANA";"62,76";"40,47";"52,64"
"291085 FILADELFIA";"99,22";"33,92";"65,00"
"291090 FIRMINO ALVES";"75,00";"16,84";"35,25"
"291100 FLORESTA AZUL";"77,78";"53,61";"63,14"
"291110 FORMOSA DO RIO PRETO";"73,16";"36,11";"53,81"
"291120 GANDU";"52,97";"29,55";"40,28"
"291125 GAVIAO";"170,00";"128,79";"146,55"
"291130 GENTIO DO OURO";"77,87";"26,29";"47,47"
"291140 GLORIA";"47,54";"36,82";"42,46"
"291150 GONGOGI";"80,39";"48,87";"62,55"
"291160 GOVERNADOR MANGABEIRA";"99,17";"38,12";"64,35"
"291165 GUAJERU";"149,41";"65,57";"100,00"
"291170 GUANAMBI";"94,53";"89,75";"92,17"
"291180 GUARATINGA";"43,28";"16,40";"27,55"
"291185 HELIOPOLIS";"86,76";"24,48";"50,30"
"291190 IACU";"129,74";"104,53";"117,11"
"291200 IBIASSUCE";"97,09";"44,53";"67,97"
"291210 IBICARAI";"79,86";"37,47";"55,59"
"291220 IBICOARA";"130,35";"85,20";"107,39"
"291230 IBICUI";"67,11";"31,82";"44,71"
"291240 IBIPEBA";"83,42";"25,42";"48,17"
"291250 IBIPITANGA";"87,76";"43,54";"61,80"
"291260 IBIQUERA";"88,89";"31,76";"51,54"
"291270 IBIRAPITANGA";"69,06";"54,69";"61,11"
"291280 IBIRAPUA";"39,84";"45,59";"42,86"
"291290 IBIRATAIA";"81,07";"44,88";"64,00"
"291300 IBITIARA";"76,65";"36,87";"54,17"
"291310 IBITITA";"79,15";"55,37";"65,06"
"291320 IBOTIRAMA";"108,56";"102,89";"105,70"
"291330 ICHU";"203,23";"54,02";"93,22"
"291340 IGAPORA";"88,89";"78,22";"82,83"
"291345 IGRAPIUNA";"80,43";"30,89";"52,09"
"291350 IGUAI";"50,81";"20,85";"34,47"
"291360 ILHEUS";"27,07";"13,89";"20,08"
"291370 INHAMBUPE";"83,00";"21,13";"46,27"
"291380 IPECAETA";"81,76";"23,98";"47,15"
"291390 IPIAU";"65,02";"32,31";"48,44"
"291400 IPIRA";"59,13";"8,69";"31,65"
"291410 IPUPIARA";"108,41";"77,21";"90,95"
"291420 IRAJUBA";"47,46";"11,29";"22,95"
"291430 IRAMAIA";"74,55";"32,43";"48,14"
"291440 IRAQUARA";"84,18";"44,02";"62,96"
"291450 IRARA";"93,66";"48,86";"68,09"
"291460 IRECE";"69,54";"60,14";"65,25"
"291465 ITABELA";"86,08";"66,67";"76,02"
"291470 ITABERABA";"62,23";"28,77";"43,92"
"291480 ITABUNA";"72,38";"55,95";"64,22"
"291490 ITACARE";"88,24";"15,08";"44,55"
"291500 ITAETE";"50,92";"11,28";"29,13"
"291510 ITAGI";"108,09";"70,00";"87,67"
"291520 ITAGIBA";"51,55";"25,20";"36,71"
"291530 ITAGIMIRIM";"79,10";"33,87";"49,74"
"291535 ITAGUACU DA BAHIA";"75,94";"33,47";"51,60"
"291540 ITAJU DO COLONIA";"60,61";"19,46";"35,89"
"291550 ITAJUIPE";"66,90";"22,53";"43,14"
"291560 ITAMARAJU";"106,80";"63,70";"84,47"
"291570 ITAMARI";"50,00";"11,68";"28,74"
"291580 ITAMBE";"71,21";"22,56";"41,93"
"291590 ITANAGRA";"107,32";"62,42";"77,82"
"291600 ITANHEM";"80,87";"56,88";"66,45"
"291610 ITAPARICA";"71,67";"14,95";"38,81"
"291620 ITAPE";"113,82";"66,09";"85,86"
"291630 ITAPEBI";"37,50";"13,40";"23,33"
"291640 ITAPETINGA";"46,74";"23,08";"34,23"
"291650 ITAPICURU";"117,02";"33,84";"66,08"
"291660 ITAPITANGA";"117,39";"61,68";"81,47"
"291670 ITAQUARA";"66,00";"40,00";"53,00"
"291680 ITARANTIM";"78,50";"41,98";"57,40"
"291685 ITATIM";"167,80";"113,67";"135,80"
"291690 ITIRUCU";"121,67";"54,36";"80,00"
"291700 ITIUBA";"89,14";"38,27";"60,37"
"291710 ITORORO";"130,36";"40,81";"71,57"
"291720 ITUACU";"77,51";"64,75";"70,78"
"291730 ITUBERA";"79,94";"37,48";"54,94"
"291733 IUIU";"128,07";"57,73";"83,77"
"291735 JABORANDI";"126,32";"124,21";"125,44"
"291740 JACARACI";"60,65";"42,08";"50,59"
"291750 JACOBINA";"83,18";"65,93";"74,81"
"291760 JAGUAQUARA";"75,95";"41,20";"57,14"
"291770 JAGUARARI";"92,33";"83,05";"87,37"
"291780 JAGUARIPE";"79,34";"49,82";"62,50"
"291790 JANDAIRA";"64,14";"12,32";"33,91"
"291800 JEQUIE";"82,48";"59,97";"71,56"
"291810 JEREMOABO";"96,18";"41,51";"63,48"
"291820 JIQUIRICA";"182,89";"99,57";"132,72"
"291830 JITAUNA";"67,36";"17,27";"37,09"
"291835 JOAO DOURADO";"75,51";"29,01";"51,90"
"291840 JUAZEIRO";"17,25";"10,14";"14,06"
"291845 JUCURUCU";"122,99";"42,51";"70,08"
"291850 JUSSARA";"86,27";"55,17";"68,02"
"291855 JUSSARI";"69,39";"60,95";"65,02"
"291860 JUSSIAPE";"111,69";"80,68";"95,15"
"291870 LAFAIETE COUTINHO";"88,64";"29,79";"58,24"
"291875 LAGOA REAL";"51,52";"49,03";"50,13"
"291880 LAJE";"79,15";"25,33";"47,32"
"291890 LAJEDAO";"166,67";"143,40";"155,14"
"291900 LAJEDINHO";"111,90";"40,91";"68,52"
"291905 LAJEDO DO TABOCAL";"82,95";"56,43";"66,67"
"291910 LAMARAO";"64,79";"9,15";"26,79"
"291915 LAPAO";"91,99";"60,77";"75,83"
"291920 LAURO DE FREITAS";"57,07";"40,75";"49,70"
"291930 LENCOIS";"104,27";"38,42";"63,52"
"291940 LICINIO DE ALMEIDA";"76,81";"77,42";"77,16"
"291950 LIVRAMENTO DE NOSSA SENHORA";"101,37";"74,84";"87,63"
"291955 LUIS EDUARDO MAGALHAES";"75,58";"65,93";"71,47"
"291960 MACAJUBA";"74,32";"34,53";"50,40"
"291970 MACARANI";"41,18";"22,69";"31,19"
"291980 MACAUBAS";"78,44";"48,81";"61,33"
"291990 MACURURE";"100,00";"38,41";"61,41"
"291992 MADRE DE DEUS";"80,99";"55,95";"69,22"
"291995 MAETINGA";"133,33";"115,62";"123,03"
"292000 MAIQUINIQUE";"36,63";"14,19";"23,05"
"292010 MAIRI";"68,63";"48,99";"56,97"
"292020 MALHADA";"88,71";"58,23";"71,63"
"292030 MALHADA DE PEDRAS";"108,79";"77,39";"91,26"
"292040 MANOEL VITORINO";"80,41";"50,68";"64,58"
"292045 MANSIDAO";"90,20";"27,92";"46,49"
"292050 MARACAS";"86,45";"77,06";"81,64"
"292060 MARAGOGIPE";"86,64";"45,11";"61,85"
"292070 MARAU";"106,88";"38,90";"65,56"
"292080 MARCIONILIO SOUZA";"78,12";"24,29";"46,89"
"292090 MASCOTE";"64,94";"31,25";"44,88"
"292100 MATA DE SAO JOAO";"110,10";"82,14";"96,25"
"292105 MATINA";"103,12";"71,43";"84,23"
"292110 MEDEIROS NETO";"103,40";"74,38";"87,52"
"292120 MIGUEL CALMON";"74,20";"54,66";"64,03"
"292130 MILAGRES";"100,00";"57,71";"76,43"
"292140 MIRANGABA";"74,63";"52,78";"61,87"
"292145 MIRANTE";"182,61";"84,38";"120,24"
"292150 MONTE SANTO";"59,75";"35,42";"46,41"
"292160 MORPARA";"92,59";"47,10";"67,07"
"292170 MORRO DO CHAPEU";"72,36";"53,88";"62,49"
"292180 MORTUGABA";"101,61";"59,60";"78,55"
"292190 MUCUGE";"88,10";"65,22";"76,14"
"292200 MUCURI";"73,31";"54,88";"64,25"
"292205 MULUNGU DO MORRO";"92,54";"28,19";"58,41"
"292210 MUNDO NOVO";"84,17";"41,26";"57,06"
"292220 MUNIZ FERREIRA";"82,08";"61,29";"72,36"
"292225 MUQUEM DE SAO FRANCISCO";"128,22";"82,87";"102,37"
"292230 MURITIBA";"72,60";"55,92";"63,53"
"292240 MUTUIPE";"71,85";"26,74";"47,83"
"292250 NAZARE";"82,15";"48,95";"64,26"
"292260 NILO PECANHA";"57,37";"17,78";"35,90"
"292265 NORDESTINA";"79,06";"44,39";"60,74"
"292270 NOVA CANAA";"96,67";"44,07";"62,86"
"292273 NOVA FATIMA";"92,96";"51,92";"68,57"
"292275 NOVA IBIA";"122,97";"71,55";"91,58"
"292280 NOVA ITARANA";"100,00";"57,58";"77,05"
"292285 NOVA REDENCAO";"103,92";"56,30";"76,79"
"292290 NOVA SOURE";"86,57";"36,08";"58,69"
"292300 NOVA VICOSA";"4,23";"3,53";"3,84"
"292303 NOVO HORIZONTE";"79,49";"18,97";"43,30"
"292305 NOVO TRIUNFO";"112,05";"24,80";"46,55"
"292310 OLINDINA";"60,07";"14,06";"32,43"
"292320 OLIVEIRA DOS BREJINHOS";"95,85";"76,35";"85,39"
"292330 OURICANGAS";"121,52";"54,31";"81,54"
"292335 OUROLANDIA";"71,75";"39,18";"55,18"
"292340 PALMAS DE MONTE ALTO";"84,88";"71,05";"77,40"
"292350 PALMEIRAS";"72,46";"52,56";"62,85"
"292360 PARAMIRIM";"78,70";"84,04";"81,64"
"292370 PARATINGA";"98,57";"66,60";"80,76"
"292380 PARIPIRANGA";"80,45";"45,45";"59,29"
"292390 PAU BRASIL";"80,12";"59,73";"68,51"
"292400 PAULO AFONSO";"83,12";"72,16";"77,65"
"292405 PE DE SERRA";"82,42";"53,55";"66,22"
"292410 PEDRAO";"43,68";"16,10";"27,80"
"292420 PEDRO ALEXANDRE";"64,50";"27,19";"39,53"
"292430 PIATA";"100,00";"71,08";"84,46"
"292440 PILAO ARCADO";"72,91";"60,91";"66,67"
"292450 PINDAI";"82,29";"51,77";"65,09"
"292460 PINDOBACU";"82,09";"52,76";"65,24"
"292465 PINTADAS";"102,30";"48,94";"69,30"
"292467 PIRAI DO NORTE";"56,45";"6,94";"27,61"
"292470 PIRIPA";"116,00";"60,25";"81,61"
"292480 PIRITIBA";"66,27";"37,40";"48,60"
"292490 PLANALTINO";"131,51";"46,46";"77,50"
"292500 PLANALTO";"45,30";"34,22";"38,85"
"292510 POCOES";"106,56";"70,05";"86,08"
"292520 POJUCA";"88,57";"55,01";"70,53"
"292525 PONTO NOVO";"69,34";"24,83";"46,61"
"292530 PORTO SEGURO";"81,30";"66,99";"74,44"
"292540 POTIRAGUA";"66,96";"22,64";"40,96"
"292550 PRADO";"56,11";"17,31";"35,14"
"292560 PRESIDENTE DUTRA";"70,22";"48,85";"58,48"
"292570 PRESIDENTE JANIO QUADROS";"105,56";"95,56";"100,00"
"292575 PRESIDENTE TANCREDO NEVES";"88,97";"54,59";"70,40"
"292580 QUEIMADAS";"83,22";"55,95";"67,40"
"292590 QUIJINGUE";"107,44";"52,31";"76,77"
"292593 QUIXABEIRA";"110,42";"63,16";"81,45"
"292595 RAFAEL JAMBEIRO";"91,01";"42,96";"62,32"
"292600 REMANSO";"74,18";"50,07";"61,92"
"292610 RETIROLANDIA";"78,34";"46,77";"63,77"
"292620 RIACHAO DAS NEVES";"90,85";"59,83";"73,99"
"292630 RIACHAO DO JACUIPE";"71,84";"55,51";"63,11"
"292640 RIACHO DE SANTANA";"106,90";"59,63";"80,11"
"292650 RIBEIRA DO AMPARO";"65,10";"45,00";"54,37"
"292660 RIBEIRA DO POMBAL";"78,49";"43,08";"60,55"
"292665 RIBEIRAO DO LARGO";"120,24";"46,57";"68,06"
"292670 RIO DE CONTAS";"106,10";"112,14";"108,88"
"292680 RIO DO ANTONIO";"83,94";"42,47";"58,43"
"292690 RIO DO PIRES";"87,50";"50,00";"65,23"
"292700 RIO REAL";"81,06";"31,87";"52,87"
"292710 RODELAS";"45,08";"42,31";"43,84"
"292720 RUY BARBOSA";"84,16";"43,84";"62,49"
"292730 SALINAS DA MARGARIDA";"73,58";"36,51";"51,25"
"292740 SALVADOR";"70,48";"72,35";"71,39"
"292750 SANTA BARBARA";"78,34";"62,54";"68,98"
"292760 SANTA BRIGIDA";"107,57";"66,42";"83,33"
"292770 SANTA CRUZ CABRALIA";"68,31";"33,15";"49,18"
"292780 SANTA CRUZ DA VITORIA";"98,51";"62,00";"76,65"
"292790 SANTA INES";"61,16";"60,87";"61,00"
"292800 SANTALUZ";"97,76";"56,41";"75,28"
"292805 SANTA LUZIA";"99,41";"41,45";"65,76"
"292810 SANTA MARIA DA VITORIA";"87,73";"62,93";"73,63"
"292820 SANTANA";"100,31";"67,66";"82,13"
"292830 SANTANOPOLIS";"110,00";"43,51";"64,29"
"292840 SANTA RITA DE CASSIA";"105,53";"74,05";"88,88"
"292850 SANTA TERESINHA";"111,11";"69,39";"87,06"
"292860 SANTO AMARO";"46,13";"20,26";"32,23"
"292870 SANTO ANTONIO DE JESUS";"67,66";"50,23";"59,32"
"292880 SANTO ESTEVAO";"88,80";"51,28";"69,79"
"292890 SAO DESIDERIO";"107,66";"84,87";"96,12"
"292895 SAO DOMINGOS";"76,74";"44,44";"57,01"
"292900 SAO FELIX";"81,82";"75,00";"78,34"
"292905 SAO FELIX DO CORIBE";"90,72";"55,56";"72,60"
"292910 SAO FELIPE";"77,46";"40,53";"57,02"
"292920 SAO FRANCISCO DO CONDE";"78,04";"63,67";"71,54"
"292925 SAO GABRIEL";"59,29";"19,10";"36,39"
"292930 SAO GONCALO DOS CAMPOS";"73,33";"35,90";"50,39"
"292935 SAO JOSE DA VITORIA";"94,95";"61,76";"78,11"
"292937 SAO JOSE DO JACUIPE";"92,13";"60,00";"73,51"
"292940 SAO MIGUEL DAS MATAS";"106,60";"56,55";"75,91"
"292950 SAO SEBASTIAO DO PASSE";"92,77";"70,48";"81,13"
"292960 SAPEACU";"101,61";"78,80";"90,18"
"292970 SATIRO DIAS";"62,21";"31,35";"43,84"
"292975 SAUBARA";"34,58";"12,12";"20,96"
"292980 SAUDE";"91,54";"44,66";"62,80"
"292990 SEABRA";"96,62";"57,61";"75,00"
"293000 SEBASTIAO LARANJEIRAS";"136,14";"82,98";"102,68"
"293010 SENHOR DO BONFIM";"83,45";"64,37";"73,79"
"293015 SERRA DO RAMALHO";"103,53";"91,92";"97,34"
"293020 SENTO SE";"87,72";"42,61";"60,33"
"293030 SERRA DOURADA";"67,38";"46,69";"56,24"
"293040 SERRA PRETA";"66,13";"22,42";"38,04"
"293050 SERRINHA";"66,12";"37,14";"51,62"
"293060 SERROLANDIA";"83,42";"39,57";"61,50"
"293070 SIMOES FILHO";"51,65";"31,66";"41,46"
"293075 SITIO DO MATO";"84,19";"55,22";"68,73"
"293076 SITIO DO QUINTO";"78,23";"46,35";"60,18"
"293077 SOBRADINHO";"89,61";"66,50";"78,60"
"293080 SOUTO SOARES";"87,17";"42,66";"60,00"
"293090 TABOCAS DO BREJO VELHO";"101,97";"71,43";"85,04"
"293100 TANHACU";"91,77";"65,16";"77,03"
"293105 TANQUE NOVO";"70,54";"32,72";"49,80"
"293110 TANQUINHO";"129,69";"50,41";"77,54"
"293120 TAPEROA";"71,66";"35,50";"50,00"
"293130 TAPIRAMUTA";"98,46";"50,33";"69,22"
"293135 TEIXEIRA DE FREITAS";"74,22";"66,31";"70,43"
"293140 TEODORO SAMPAIO";"127,45";"66,94";"84,57"
"293150 TEOFILANDIA";"76,77";"41,97";"57,47"
"293160 TEOLANDIA";"114,55";"58,70";"81,07"
"293170 TERRA NOVA";"119,64";"47,52";"73,25"
"293180 TREMEDAL";"127,47";"74,24";"97,81"
"293190 TUCANO";"81,09";"33,30";"52,02"
"293200 UAUA";"100,62";"61,08";"79,57"
"293210 UBAIRA";"105,39";"55,59";"76,25"
"293220 UBAITABA";"91,53";"60,58";"75,15"
"293230 UBATA";"99,07";"36,72";"57,34"
"293240 UIBAI";"81,58";"67,19";"74,35"
"293245 UMBURANAS";"62,21";"22,79";"37,34"
"293250 UNA";"80,25";"51,93";"62,40"
"293260 URANDI";"71,50";"73,44";"72,54"
"293270 URUCUCA";"71,43";"50,15";"59,71"
"293280 UTINGA";"86,64";"54,01";"68,13"
"293290 VALENCA";"66,04";"41,75";"54,18"
"293300 VALENTE";"110,43";"61,56";"82,89"
"293305 VARZEA DA ROCA";"53,89";"21,67";"36,22"
"293310 VARZEA DO POCO";"78,57";"75,41";"76,82"
"293315 VARZEA NOVA";"78,60";"70,83";"74,94"
"293317 VARZEDO";"63,78";"22,48";"42,97"
"293320 VERA CRUZ";"75,36";"31,05";"50,92"
"293325 VEREDA";"200,00";"114,56";"148,84"
"293330 VITORIA DA CONQUISTA";"44,80";"26,25";"36,20"
"293340 WAGNER";"76,00";"73,29";"74,54"
"293345 WANDERLEY";"80,00";"22,17";"48,94"
"293350 WENCESLAU GUIMARAES";"90,67";"57,97";"73,75"
"293360 XIQUE-XIQUE";"100,38";"41,00";"69,41"
"310010 ABADIA DOS DOURADOS";"176,92";"95,77";"130,08"
"310020 ABAETE";"98,77";"66,67";"82,00"
"310030 ABRE CAMPO";"115,56";"66,30";"87,15"
"310040 ACAIACA";"136,11";"66,67";"97,53"
"310050 ACUCENA";"91,15";"75,19";"82,64"
"310060 AGUA BOA";"86,32";"59,00";"71,10"
"310070 AGUA COMPRIDA";"95,00";"133,33";"115,91"
"310080 AGUANIL";"93,18";"113,95";"103,45"
"310090 AGUAS FORMOSAS";"88,58";"37,90";"60,56"
"310100 AGUAS VERMELHAS";"97,69";"72,69";"83,80"
"310110 AIMORES";"103,77";"83,83";"93,56"
"310120 AIURUOCA";"90,57";"52,11";"68,55"
"310130 ALAGOA";"170,00";"142,86";"154,17"
"310140 ALBERTINA";"139,13";"64,52";"96,30"
"310150 ALEM PARAIBA";"87,22";"83,25";"85,20"
"310160 ALFENAS";"80,46";"63,14";"72,13"
"310163 ALFREDO VASCONCELOS";"144,90";"70,45";"97,08"
"310170 ALMENARA";"79,20";"61,00";"69,88"
"310180 ALPERCATA";"93,48";"50,00";"70,83"
"310190 ALPINOPOLIS";"86,40";"100,89";"93,60"
"310200 ALTEROSA";"88,17";"86,11";"87,16"
"310205 ALTO CAPARAO";"114,29";"106,58";"110,46"
"310210 ALTO RIO DOCE";"98,20";"58,21";"76,33"
"310220 ALVARENGA";"160,78";"96,61";"126,36"
"310230 ALVINOPOLIS";"83,97";"78,80";"81,18"
"310240 ALVORADA DE MINAS";"64,41";"73,33";"69,40"
"310250 AMPARO DO SERRA";"56,92";"60,34";"58,54"
"310260 ANDRADAS";"91,32";"105,36";"97,76"
"310270 CACHOEIRA DE PAJEU";"115,38";"52,70";"74,34"
"310280 ANDRELANDIA";"115,32";"58,28";"82,44"
"310285 ANGELANDIA";"112,62";"66,01";"84,77"
"310290 ANTONIO CARLOS";"67,69";"70,07";"68,91"
"310300 ANTONIO DIAS";"123,16";"91,67";"104,85"
"310310 ANTONIO PRADO DE MINAS";"77,78";"33,33";"48,15"
"310320 ARACAI";"70,00";"50,00";"60,34"
"310330 ARACITABA";"150,00";"100,00";"123,08"
"310340 ARACUAI";"79,30";"54,96";"65,71"
"310350 ARAGUARI";"92,47";"77,65";"85,20"
"310360 ARANTINA";"31,58";"72,73";"50,70"
"310370 ARAPONGA";"103,57";"53,60";"73,68"
"310375 ARAPORA";"94,40";"93,02";"93,84"
"310380 ARAPUA";"94,12";"71,43";"80,00"
"310390 ARAUJOS";"103,19";"82,35";"91,55"
"310400 ARAXA";"68,23";"90,09";"77,71"
"310410 ARCEBURGO";"97,22";"90,32";"92,86"
"310420 ARCOS";"103,41";"105,95";"104,58"
"310430 AREADO";"102,58";"87,78";"94,63"
"310440 ARGIRITA";"150,00";"89,29";"117,31"
"310445 ARICANDUVA";"132,26";"93,33";"109,21"
"310450 ARINOS";"70,81";"40,58";"52,80"
"310460 ASTOLFO DUTRA";"103,94";"91,61";"97,41"
"310470 ATALEIA";"93,75";"35,61";"59,60"
"310480 AUGUSTO DE LIMA";"221,05";"119,75";"152,10"
"310490 BAEPENDI";"123,28";"75,42";"96,50"
"310500 BALDIM";"92,00";"83,02";"86,74"
"310510 BAMBUI";"82,05";"71,30";"76,72"
"310520 BANDEIRA";"100,00";"69,57";"80,19"
"310530 BANDEIRA DO SUL";"116,18";"92,19";"104,55"
"310540 BARAO DE COCAIS";"87,33";"82,10";"84,65"
"310550 BARAO DE MONTE ALTO";"120,51";"86,96";"99,07"
"310560 BARBACENA";"95,77";"74,34";"84,66"
"310570 BARRA LONGA";"73,08";"72,58";"72,81"
"310590 BARROSO";"76,47";"62,96";"69,29"
"310600 BELA VISTA DE MINAS";"82,35";"58,74";"69,47"
